genre,tmdbId,title,vi,Ri,WR_g,m_g,C_g
(No Genre),2321,Married to the Mob,16,3.40625,3.3542290580636616,13.0,3.2902032833727834
(No Genre),2609,"Planes, Trains and Automobiles",36,3.375,3.3525029119152285,13.0,3.2902032833727834
(No Genre),2142,Cop Land,19,3.3947368421052633,3.3522700838701933,13.0,3.2902032833727834
(No Genre),14181,Boiler Room,29,3.3793103448275863,3.351729587710624,13.0,3.2902032833727834
(No Genre),10158,White Men Can't Jump,29,3.3793103448275863,3.351729587710624,13.0,3.2902032833727834
(No Genre),10660,It Could Happen to You,25,3.38,3.3492800706275316,13.0,3.2902032833727834
(No Genre),11013,Secretary,15,3.4,3.3490229529945066,13.0,3.2902032833727834
(No Genre),1885,The Karate Kid,38,3.3684210526315788,3.348483189879337,13.0,3.2902032833727834
(No Genre),4104,Benny & Joon,28,3.375,3.3481132361913706,13.0,3.2902032833727834
(No Genre),9749,Fletch,28,3.375,3.3481132361913706,13.0,3.2902032833727834
(No Genre),9560,A Walk in the Clouds,28,3.375,3.3481132361913706,13.0,3.2902032833727834
(No Genre),8346,My Big Fat Greek Wedding,51,3.3627450980392157,3.3480100419350967,13.0,3.2902032833727834
(No Genre),293660,Deadpool,18,3.388888888888889,3.3475046027047157,13.0,3.2902032833727834
(No Genre),16520,The King and I,21,3.380952380952381,3.346254196583711,13.0,3.2902032833727834
(No Genre),19186,The Parent Trap,21,3.380952380952381,3.346254196583711,13.0,3.2902032833727834
(No Genre),397,French Kiss,60,3.3583333333333334,3.346200584710221,13.0,3.2902032833727834
(No Genre),594,The Terminal,37,3.364864864864865,3.3454528536769237,13.0,3.2902032833727834
(No Genre),88,Dirty Dancing,53,3.358490566037736,3.345040040664336,13.0,3.2902032833727834
(No Genre),193,Star Trek: Generations,114,3.3508771929824563,3.3446664778255606,13.0,3.2902032833727834
(No Genre),3509,A Scanner Darkly,14,3.392857142857143,3.343431210512821,13.0,3.2902032833727834
(No Genre),178,Blown Away,14,3.392857142857143,3.343431210512821,13.0,3.2902032833727834
(No Genre),10545,The Hunchback of Notre Dame,49,3.357142857142857,3.3431071400620356,13.0,3.2902032833727834
(No Genre),1089,Point Break,17,3.3823529411764706,3.3424214227948728,13.0,3.2902032833727834
(No Genre),49948,Fantasia 2000,17,3.3823529411764706,3.3424214227948728,13.0,3.2902032833727834
(No Genre),8197,Midnight in the Garden of Good and Evil,20,3.375,3.3415952328438236,13.0,3.2902032833727834
(No Genre),14370,Real Genius,20,3.375,3.3415952328438236,13.0,3.2902032833727834
(No Genre),13701,Immortal Beloved,20,3.375,3.3415952328438236,13.0,3.2902032833727834
(No Genre),9437,Kiss the Girls,20,3.375,3.3415952328438236,13.0,3.2902032833727834
(No Genre),4978,An American Tail,26,3.3653846153846154,3.3403241713806713,13.0,3.2902032833727834
(No Genre),5279,Gosford Park,29,3.3620689655172415,3.339824825805862,13.0,3.2902032833727834
(No Genre),2924,Backdraft,32,3.359375,3.339392059641026,13.0,3.2902032833727834
(No Genre),10510,Miracle on 34th Street,35,3.357142857142857,3.3390133892467952,13.0,3.2902032833727834
(No Genre),1710,Copycat,38,3.3552631578947367,3.3386792683107096,13.0,3.2902032833727834
(No Genre),8834,Conspiracy Theory,44,3.352272727272727,3.338116538313091,13.0,3.2902032833727834
(No Genre),534,Terminator Salvation,13,3.3846153846153846,3.337409333994084,13.0,3.2902032833727834
(No Genre),6003,Romeo and Juliet,13,3.3846153846153846,3.337409333994084,13.0,3.2902032833727834
(No Genre),2362,Westworld,13,3.3846153846153846,3.337409333994084,13.0,3.2902032833727834
(No Genre),168672,American Hustle,16,3.375,3.3369876787533164,13.0,3.2902032833727834
(No Genre),11808,U.S. Marshals,22,3.3636363636363638,3.336361219538462,13.0,3.2902032833727834
(No Genre),10806,In & Out,25,3.36,3.336122175890689,13.0,3.2902032833727834
(No Genre),2665,Airplane II: The Sequel,25,3.36,3.336122175890689,13.0,3.2902032833727834
(No Genre),794,The Omen,25,3.36,3.336122175890689,13.0,3.2902032833727834
(No Genre),10442,So I Married an Axe Murderer,52,3.3461538461538463,3.334963733597634,13.0,3.2902032833727834
(No Genre),2048,"I, Robot",57,3.3421052631578947,3.3324663240549457,13.0,3.2902032833727834
(No Genre),9346,Risky Business,42,3.3452380952380953,3.332229866979022,13.0,3.2902032833727834
(No Genre),8741,The Thin Red Line,36,3.3472222222222223,3.3320947486499226,13.0,3.2902032833727834
(No Genre),11827,Heavy Metal,33,3.3484848484848486,3.33201397138796,13.0,3.2902032833727834
(No Genre),9816,Save the Last Dance,21,3.357142857142857,3.33154831423077,13.0,3.2902032833727834
(No Genre),2897,Around the World in Eighty Days,21,3.357142857142857,3.33154831423077,13.0,3.2902032833727834
(No Genre),241,Natural Born Killers,107,3.336448598130841,3.3314386890320518,13.0,3.2902032833727834
(No Genre),8974,The War of the Worlds,18,3.361111111111111,3.3313755704466512,13.0,3.2902032833727834
(No Genre),11976,Legend,15,3.3666666666666667,3.331165810137364,13.0,3.2902032833727834
(No Genre),9609,Of Mice and Men,15,3.3666666666666667,3.331165810137364,13.0,3.2902032833727834
(No Genre),10671,Airport,15,3.3666666666666667,3.331165810137364,13.0,3.2902032833727834
(No Genre),9442,Dead Men Don't Wear Plaid,15,3.3666666666666667,3.331165810137364,13.0,3.2902032833727834
(No Genre),597,Titanic,164,3.332317073170732,3.3292239699652333,13.0,3.2902032833727834
(No Genre),10909,Kalifornia,32,3.34375,3.328280948529915,13.0,3.2902032833727834
(No Genre),10276,What About Bob?,29,3.3448275862068964,3.3279200639010993,13.0,3.2902032833727834
(No Genre),9032,Big Daddy,29,3.3448275862068964,3.3279200639010993,13.0,3.2902032833727834
(No Genre),10765,Private Benjamin,23,3.347826086956522,3.3270178523290603,13.0,3.2902032833727834
(No Genre),11543,Kingpin,60,3.3333333333333335,3.3256526395047423,13.0,3.2902032833727834
(No Genre),9472,DodgeBall: A True Underdog Story,37,3.3378378378378377,3.3254528536769232,13.0,3.2902032833727834
(No Genre),35,The Simpsons Movie,37,3.3378378378378377,3.3254528536769232,13.0,3.2902032833727834
(No Genre),10195,Thor,14,3.357142857142857,3.324912691994303,13.0,3.2902032833727834
(No Genre),9476,A Knight's Tale,28,3.3392857142857144,3.3237229922889315,13.0,3.2902032833727834
(No Genre),10731,The Client,70,3.3285714285714287,3.3225619600463396,13.0,3.2902032833727834
(No Genre),251,Ghost,126,3.3253968253968256,3.3221053430492535,13.0,3.2902032833727834
(No Genre),7300,One Fine Day,19,3.3421052631578947,3.3210200838701933,13.0,3.2902032833727834
(No Genre),9294,Phenomenon,72,3.326388888888889,3.320854619809955,13.0,3.2902032833727834
(No Genre),9882,The Siege,16,3.34375,3.319746299442972,13.0,3.2902032833727834
(No Genre),9401,2 Days in the Valley,16,3.34375,3.319746299442972,13.0,3.2902032833727834
(No Genre),744,Top Gun,74,3.324324324324324,3.3192257779752437,13.0,3.2902032833727834
(No Genre),1832,Dogma,79,3.3227848101265822,3.3181808987374586,13.0,3.2902032833727834
(No Genre),9387,Conan the Barbarian,24,3.3333333333333335,3.3181795319958427,13.0,3.2902032833727834
(No Genre),2671,Ringu,13,3.3461538461538463,3.318178564763315,13.0,3.2902032833727834
(No Genre),17529,True Grit,13,3.3461538461538463,3.318178564763315,13.0,3.2902032833727834
(No Genre),26578,The Falcon and the Snowman,13,3.3461538461538463,3.318178564763315,13.0,3.2902032833727834
(No Genre),864,Cool Runnings,29,3.3275862068965516,3.3160153019963374,13.0,3.2902032833727834
(No Genre),11120,The Mosquito Coast,18,3.3333333333333335,3.315246538188587,13.0,3.2902032833727834
(No Genre),10988,Diabolique,18,3.3333333333333335,3.315246538188587,13.0,3.2902032833727834
(No Genre),16388,The Brothers McMullen,26,3.326923076923077,3.3146831457396457,13.0,3.2902032833727834
(No Genre),320,Insomnia,26,3.326923076923077,3.3146831457396457,13.0,3.2902032833727834
(No Genre),11381,Tommy Boy,50,3.32,3.3138514711721614,13.0,3.2902032833727834
(No Genre),13193,Saved!,15,3.3333333333333335,3.313308667280221,13.0,3.2902032833727834
(No Genre),9382,Boys on the Side,15,3.3333333333333335,3.313308667280221,13.0,3.2902032833727834
(No Genre),4437,2010,15,3.3333333333333335,3.313308667280221,13.0,3.2902032833727834
(No Genre),9102,Screamers,15,3.3333333333333335,3.313308667280221,13.0,3.2902032833727834
(No Genre),10303,The Jewel of the Nile,31,3.3225806451612905,3.31301460645105,13.0,3.2902032833727834
(No Genre),1930,The Amazing Spider-Man,20,3.325,3.3112922025407934,13.0,3.2902032833727834
(No Genre),157,Star Trek III: The Search for Spock,54,3.314814814814815,3.31003944304248,13.0,3.2902032833727834
(No Genre),693,Meet the Fockers,25,3.32,3.309806386417005,13.0,3.2902032833727834
(No Genre),9550,House of Flying Daggers,17,3.323529411764706,3.3090880894615395,13.0,3.2902032833727834
(No Genre),9647,Scrooged,30,3.316666666666667,3.3086661089266554,13.0,3.2902032833727834
(No Genre),470,21 Grams,30,3.316666666666667,3.3086661089266554,13.0,3.2902032833727834
(No Genre),36668,X-Men: The Last Stand,22,3.3181818181818183,3.3077897909670337,13.0,3.2902032833727834
(No Genre),10013,Peggy Sue Got Married,22,3.3181818181818183,3.3077897909670337,13.0,3.2902032833727834
(No Genre),1103,Escape from New York,48,3.3125,3.30774824071879,13.0,3.2902032833727834
(No Genre),6950,Outbreak,110,3.309090909090909,3.307094655966229,13.0,3.2902032833727834
(No Genre),36647,Blade,58,3.310344827586207,3.306656939209101,13.0,3.2902032833727834
(No Genre),2034,Training Day,37,3.310810810810811,3.3054528536769237,13.0,3.2902032833727834
(No Genre),13885,Sweeney Todd: The Demon Barber of Fleet Street,19,3.3157894736842106,3.3053950838701933,13.0,3.2902032833727834
(No Genre),9355,Mad Max Beyond Thunderdome,19,3.3157894736842106,3.3053950838701933,13.0,3.2902032833727834
(No Genre),2293,Mallrats,44,3.3068181818181817,3.303028819014845,13.0,3.2902032833727834
(No Genre),10128,Alien Nation,16,3.3125,3.302504920132627,13.0,3.2902032833727834
(No Genre),11622,Blast from the Past,21,3.3095238095238093,3.3021365495248878,13.0,3.2902032833727834
(No Genre),956,Mission: Impossible III,21,3.3095238095238093,3.3021365495248878,13.0,3.2902032833727834
(No Genre),10663,The Waterboy,26,3.3076923076923075,3.3018626329191325,13.0,3.2902032833727834
(No Genre),34584,The NeverEnding Story,38,3.3026315789473686,3.2994635820362,13.0,3.2902032833727834
(No Genre),10612,The Englishman Who Went Up a Hill But Came Down a Mountain,33,3.303030303030303,3.2994052757357863,13.0,3.2902032833727834
(No Genre),10803,Logan's Run,28,3.3035714285714284,3.2993327483864925,13.0,3.2902032833727834
(No Genre),9516,Menace II Society,23,3.3043478260869565,3.2992400745512827,13.0,3.2902032833727834
(No Genre),9090,"To Wong Foo, Thanks for Everything! Julie Newmar",23,3.3043478260869565,3.2992400745512827,13.0,3.2902032833727834
(No Genre),7450,Titan A.E.,23,3.3043478260869565,3.2992400745512827,13.0,3.2902032833727834
(No Genre),11253,Hellboy II: The Golden Army,18,3.3055555555555554,3.299117505930522,13.0,3.2902032833727834
(No Genre),13105,Mr. Mom,18,3.3055555555555554,3.299117505930522,13.0,3.2902032833727834
(No Genre),11591,The Man with Two Brains,13,3.3076923076923075,3.2989477955325457,13.0,3.2902032833727834
(No Genre),15739,Annie,13,3.3076923076923075,3.2989477955325457,13.0,3.2902032833727834
(No Genre),1850,Man on the Moon,35,3.3,3.2973467225801283,13.0,3.2902032833727834
(No Genre),9741,Unbreakable,62,3.2983870967741935,3.296968569117949,13.0,3.2902032833727834
(No Genre),9944,The Pelican Brief,25,3.3,3.2966484916801626,13.0,3.2902032833727834
(No Genre),2105,American Pie,111,3.2972972972972974,3.296553570031018,13.0,3.2902032833727834
(No Genre),6114,Dracula,52,3.298076923076923,3.296502195136095,13.0,3.2902032833727834
(No Genre),8874,My Best Friend's Wedding,52,3.298076923076923,3.296502195136095,13.0,3.2902032833727834
(No Genre),44826,Hugo,15,3.3,3.295451524423078,13.0,3.2902032833727834
(No Genre),33542,Rumble in the Bronx,49,3.295918367346939,3.2947200432878416,13.0,3.2902032833727834
(No Genre),402,Basic Instinct,56,3.294642857142857,3.293806415707916,13.0,3.2902032833727834
(No Genre),9870,Forgetting Sarah Marshall,22,3.2954545454545454,3.2935040766813195,13.0,3.2902032833727834
(No Genre),7453,The Hitchhiker's Guide to the Galaxy,34,3.2941176470588234,3.2930349507201315,13.0,3.2902032833727834
(No Genre),13697,Grand Canyon,17,3.2941176470588234,3.292421422794873,13.0,3.2902032833727834
(No Genre),709,Licence to Kill,17,3.2941176470588234,3.292421422794873,13.0,3.2902032833727834
(No Genre),9614,Happy Gilmore,94,3.2925531914893615,3.2922676886340763,13.0,3.2902032833727834
(No Genre),2024,The Patriot,65,3.292307692307692,3.2919569574852074,13.0,3.2902032833727834
(No Genre),9452,Bulworth,31,3.2903225806451615,3.2902873337237772,13.0,3.2902032833727834
(No Genre),101299,The Hunger Games: Catching Fire,26,3.2884615384615383,3.2890421200986197,13.0,3.2902032833727834
(No Genre),10428,Hackers,26,3.2884615384615383,3.2890421200986197,13.0,3.2902032833727834
(No Genre),5,Four Rooms,26,3.2884615384615383,3.2890421200986197,13.0,3.2902032833727834
(No Genre),1573,Die Hard 2,66,3.287878787878788,3.288261299795521,13.0,3.2902032833727834
(No Genre),9799,The Fast and the Furious,40,3.2875,3.288163069506532,13.0,3.2902032833727834
(No Genre),11855,Pecker,14,3.2857142857142856,3.287875654957266,13.0,3.2902032833727834
(No Genre),10502,The Man without a Face,21,3.2857142857142856,3.2874306671719467,13.0,3.2902032833727834
(No Genre),1487,Hellboy,28,3.2857142857142856,3.287137626435273,13.0,3.2902032833727834
(No Genre),953,Madagascar,28,3.2857142857142856,3.287137626435273,13.0,3.2902032833727834
(No Genre),2907,The Addams Family,35,3.2857142857142856,3.2869300559134618,13.0,3.2902032833727834
(No Genre),714,Tomorrow Never Dies,49,3.2857142857142856,3.2866555271588096,13.0,3.2902032833727834
(No Genre),564,The Mummy,79,3.2848101265822787,3.285572203085285,13.0,3.2902032833727834
(No Genre),1945,Nell,44,3.284090909090909,3.2854849593657227,13.0,3.2902032833727834
(No Genre),254,King Kong,23,3.282608695652174,3.2853511856623934,13.0,3.2902032833727834
(No Genre),2289,Cold Mountain,16,3.28125,3.285263540822282,13.0,3.2902032833727834
(No Genre),11860,Sabrina,53,3.2830188679245285,3.2844339800582754,13.0,3.2902032833727834
(No Genre),377,A Nightmare on Elm Street,32,3.28125,3.2838365040854707,13.0,3.2902032833727834
(No Genre),1365,Monster's Ball,27,3.2777777777777777,3.2818160670961545,13.0,3.2902032833727834
(No Genre),9737,Bad Boys,43,3.2790697674418605,3.2816543336401107,13.0,3.2902032833727834
(No Genre),1824,50 First Dates,29,3.2758620689655173,3.280301016282052,13.0,3.2902032833727834
(No Genre),10591,The Girl Next Door,13,3.269230769230769,3.2797170263017765,13.0,3.2902032833727834
(No Genre),10358,Zack and Miri Make a Porno,13,3.269230769230769,3.2797170263017765,13.0,3.2902032833727834
(No Genre),1581,The Holiday,13,3.269230769230769,3.2797170263017765,13.0,3.2902032833727834
(No Genre),9928,Robots,13,3.269230769230769,3.2797170263017765,13.0,3.2902032833727834
(No Genre),10547,The Arrival,22,3.272727272727273,3.2792183623956053,13.0,3.2902032833727834
(No Genre),285,Pirates of the Caribbean: At World's End,33,3.272727272727273,3.277666145301004,13.0,3.2902032833727834
(No Genre),176,Saw,33,3.272727272727273,3.277666145301004,13.0,3.2902032833727834
(No Genre),8916,Antz,53,3.2735849056603774,3.276858222482518,13.0,3.2902032833727834
(No Genre),496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,44,3.272727272727273,3.276713029541161,13.0,3.2902032833727834
(No Genre),2787,Pitch Black,26,3.269230769230769,3.276221607278107,13.0,3.2902032833727834
(No Genre),18444,Swiss Family Robinson,17,3.264705882352941,3.2757547561282063,13.0,3.2902032833727834
(No Genre),817,Austin Powers: The Spy Who Shagged Me,112,3.2723214285714284,3.2741811414707693,13.0,3.2902032833727834
(No Genre),17984,The Absent-Minded Professor,19,3.263157894736842,3.2741450838701933,13.0,3.2902032833727834
(No Genre),10249,The Rocketeer,32,3.265625,3.2727253929743596,13.0,3.2902032833727834
(No Genre),8831,Timecop,21,3.261904761904762,3.2727247848190055,13.0,3.2902032833727834
(No Genre),11862,Father of the Bride Part II,56,3.267857142857143,3.2720672852731334,13.0,3.2902032833727834
(No Genre),1965,A Perfect Murder,23,3.260869565217391,3.271462296773505,13.0,3.2902032833727834
(No Genre),6878,Homeward Bound: The Incredible Journey,23,3.260869565217391,3.271462296773505,13.0,3.2902032833727834
(No Genre),604,The Matrix Reloaded,82,3.268292682926829,3.2712909756194333,13.0,3.2902032833727834
(No Genre),174,Star Trek VI: The Undiscovered Country,47,3.265957446808511,3.271210711397437,13.0,3.2902032833727834
(No Genre),17352,South Pacific,14,3.25,3.2693571364387477,13.0,3.2902032833727834
(No Genre),11978,Men of Honor,14,3.25,3.2693571364387477,13.0,3.2902032833727834
(No Genre),196,Back to the Future Part III,94,3.265957446808511,3.2689032026527682,13.0,3.2902032833727834
(No Genre),5683,Pee-wee's Big Adventure,29,3.2586206896551726,3.26839625437729,13.0,3.2902032833727834
(No Genre),9772,Air Force One,70,3.2642857142857142,3.2683450925764603,13.0,3.2902032833727834
(No Genre),1701,Con Air,59,3.26271186440678,3.267675592831197,13.0,3.2902032833727834
(No Genre),8388,¡Three Amigos!,31,3.2580645161290325,3.2675600609965048,13.0,3.2902032833727834
(No Genre),400,Things to Do in Denver When You're Dead,18,3.25,3.266859441414393,13.0,3.2902032833727834
(No Genre),215,Saw II,18,3.25,3.266859441414393,13.0,3.2902032833727834
(No Genre),11371,The Score,18,3.25,3.266859441414393,13.0,3.2902032833727834
(No Genre),14821,Escape to Witch Mountain,18,3.25,3.266859441414393,13.0,3.2902032833727834
(No Genre),11592,Serial Mom,18,3.25,3.266859441414393,13.0,3.2902032833727834
(No Genre),12280,The Paper,20,3.25,3.265837657086248,13.0,3.2902032833727834
(No Genre),10478,Tin Cup,52,3.2596153846153846,3.2657329643668644,13.0,3.2902032833727834
(No Genre),65,8 Mile,24,3.25,3.264125477941789,13.0,3.2902032833727834
(No Genre),9611,Romy and Michele's High School Reunion,45,3.2555555555555555,3.263321425583555,13.0,3.2902032833727834
(No Genre),11967,Young Guns,28,3.25,3.262747382532834,13.0,3.2902032833727834
(No Genre),2755,About Schmidt,34,3.25,3.2611200571031107,13.0,3.2902032833727834
(No Genre),2163,Breakdown,13,3.230769230769231,3.2604862570710074,13.0,3.2902032833727834
(No Genre),12573,A Serious Man,13,3.230769230769231,3.2604862570710074,13.0,3.2902032833727834
(No Genre),9960,Lord of the Flies,13,3.230769230769231,3.2604862570710074,13.0,3.2902032833727834
(No Genre),12518,Honeymoon in Vegas,17,3.235294117647059,3.2590880894615397,13.0,3.2902032833727834
(No Genre),10210,A Midsummer Night's Dream,21,3.238095238095238,3.2580189024660644,13.0,3.2902032833727834
(No Genre),298,Ocean's Thirteen,25,3.24,3.257174807469637,13.0,3.2902032833727834
(No Genre),561,Constantine,25,3.24,3.257174807469637,13.0,3.2902032833727834
(No Genre),2275,The General's Daughter,31,3.2419354838709675,3.256196424632868,13.0,3.2902032833727834
(No Genre),2294,Jay and Silent Bob Strike Back,31,3.2419354838709675,3.256196424632868,13.0,3.2902032833727834
(No Genre),1715,The Cider House Rules,39,3.2435897435897436,3.2552431285355032,13.0,3.2902032833727834
(No Genre),9535,Analyze This,51,3.2450980392156863,3.2542600419350967,13.0,3.2902032833727834
(No Genre),1359,American Psycho,51,3.2450980392156863,3.2542600419350967,13.0,3.2902032833727834
(No Genre),664,Twister,150,3.25,3.253206396833412,13.0,3.2902032833727834
(No Genre),18402,Something to Talk About,14,3.2142857142857144,3.250838617920229,13.0,3.2902032833727834
(No Genre),11114,Pete's Dragon,18,3.2222222222222223,3.2507304091563287,13.0,3.2902032833727834
(No Genre),9820,The Parent Trap,18,3.2222222222222223,3.2507304091563287,13.0,3.2902032833727834
(No Genre),8488,Hitch,24,3.2291666666666665,3.250611964428275,13.0,3.2902032833727834
(No Genre),10779,The Frighteners,24,3.2291666666666665,3.250611964428275,13.0,3.2902032833727834
(No Genre),9489,You've Got Mail,60,3.2416666666666667,3.250310173751317,13.0,3.2902032833727834
(No Genre),617,Wild Things,39,3.230769230769231,3.245627743920119,13.0,3.2902032833727834
(No Genre),1858,Transformers,31,3.225806451612903,3.244832788269232,13.0,3.2902032833727834
(No Genre),11704,The Secret of NIMH,27,3.2222222222222223,3.244316067096155,13.0,3.2902032833727834
(No Genre),11003,The Wedding Singer,70,3.2357142857142858,3.2442487070342914,13.0,3.2902032833727834
(No Genre),9671,Crocodile Dundee,60,3.2333333333333334,3.243460858682824,13.0,3.2902032833727834
(No Genre),9778,Serendipity,19,3.210526315789474,3.2428950838701933,13.0,3.2902032833727834
(No Genre),7452,"The Cook, the Thief, His Wife & Her Lover",19,3.210526315789474,3.2428950838701933,13.0,3.2902032833727834
(No Genre),7191,Cloverfield,19,3.210526315789474,3.2428950838701933,13.0,3.2902032833727834
(No Genre),2043,Along Came a Spider,17,3.2058823529411766,3.242421422794873,13.0,3.2902032833727834
(No Genre),9398,Zoolander,46,3.2282608695652173,3.241909198031291,13.0,3.2902032833727834
(No Genre),75612,Oblivion,15,3.2,3.2418800958516494,13.0,3.2902032833727834
(No Genre),13448,Angels & Demons,15,3.2,3.2418800958516494,13.0,3.2902032833727834
(No Genre),6038,Shanghai Knights,15,3.2,3.2418800958516494,13.0,3.2902032833727834
(No Genre),10219,Snow Falling on Cedars,13,3.1923076923076925,3.241255487840238,13.0,3.2902032833727834
(No Genre),41154,Men in Black 3,13,3.1923076923076925,3.241255487840238,13.0,3.2902032833727834
(No Genre),11665,Get Smart,13,3.1923076923076925,3.241255487840238,13.0,3.2902032833727834
(No Genre),10464,"Corrina, Corrina",13,3.1923076923076925,3.241255487840238,13.0,3.2902032833727834
(No Genre),4547,Panic Room,30,3.216666666666667,3.23889866706619,13.0,3.2902032833727834
(No Genre),535,Flashdance,30,3.216666666666667,3.23889866706619,13.0,3.2902032833727834
(No Genre),11412,The Long Kiss Goodnight,30,3.216666666666667,3.23889866706619,13.0,3.2902032833727834
(No Genre),846,The X Files,47,3.223404255319149,3.237877378064103,13.0,3.2902032833727834
(No Genre),2069,The Whole Nine Yards,26,3.2115384615384617,3.2377600688165686,13.0,3.2902032833727834
(No Genre),167,K-PAX,24,3.2083333333333335,3.237098450914762,13.0,3.2902032833727834
(No Genre),2789,The Chronicles of Riddick,20,3.2,3.2355346267832177,13.0,3.2902032833727834
(No Genre),9352,EuroTrip,16,3.1875,3.233539402891248,13.0,3.2902032833727834
(No Genre),11520,Grumpy Old Men,31,3.2096774193548385,3.233469151905595,13.0,3.2902032833727834
(No Genre),24795,Angels in the Outfield,14,3.1785714285714284,3.2323200994017105,13.0,3.2902032833727834
(No Genre),8584,Shanghai Noon,38,3.210526315789474,3.230836131055808,13.0,3.2902032833727834
(No Genre),277,Underworld,21,3.1904761904761907,3.228607137760182,13.0,3.2902032833727834
(No Genre),10328,Cocoon,43,3.2093023255813953,3.228082905068682,13.0,3.2902032833727834
(No Genre),707,A View to a Kill,19,3.1842105263157894,3.2272700838701933,13.0,3.2902032833727834
(No Genre),9357,One Hour Photo,19,3.1842105263157894,3.2272700838701933,13.0,3.2902032833727834
(No Genre),1724,The Incredible Hulk,17,3.176470588235294,3.225754756128206,13.0,3.2902032833727834
(No Genre),942,Lethal Weapon 2,57,3.210526315789474,3.2253234669120885,13.0,3.2902032833727834
(No Genre),16084,Freaky Friday,15,3.1666666666666665,3.2240229529945066,13.0,3.2902032833727834
(No Genre),834,Underworld: Evolution,15,3.1666666666666665,3.2240229529945066,13.0,3.2902032833727834
(No Genre),865,The Running Man,24,3.1875,3.223584937401248,13.0,3.2902032833727834
(No Genre),12106,The Quick and the Dead,24,3.1875,3.223584937401248,13.0,3.2902032833727834
(No Genre),847,Willow,42,3.2023809523809526,3.223138957888113,13.0,3.2902032833727834
(No Genre),8818,Evita,22,3.1818181818181817,3.222075505252748,13.0,3.2902032833727834
(No Genre),17207,Houseguest,13,3.1538461538461537,3.2220247186094686,13.0,3.2902032833727834
(No Genre),10201,Yes Man,13,3.1538461538461537,3.2220247186094686,13.0,3.2902032833727834
(No Genre),21873,My Bodyguard,13,3.1538461538461537,3.2220247186094686,13.0,3.2902032833727834
(No Genre),8536,Superman II,38,3.1973684210526314,3.22103220948718,13.0,3.2902032833727834
(No Genre),10314,She's All That,29,3.189655172413793,3.2207772067582425,13.0,3.2902032833727834
(No Genre),950,Ice Age: The Meltdown,20,3.175,3.220383111631702,13.0,3.2902032833727834
(No Genre),10525,Forget Paris,34,3.1911764705882355,3.218566865613749,13.0,3.2902032833727834
(No Genre),11557,St. Elmo's Fire,18,3.1666666666666665,3.2184723446401997,13.0,3.2902032833727834
(No Genre),652,Troy,32,3.1875,3.217169837418804,13.0,3.2902032833727834
(No Genre),4954,Drop Zone,16,3.15625,3.2162980235809027,13.0,3.2902032833727834
(No Genre),6479,I Am Legend,42,3.1904761904761907,3.2140480487972036,13.0,3.2902032833727834
(No Genre),551,The Poseidon Adventure,28,3.1785714285714284,3.213966894727956,13.0,3.2902032833727834
(No Genre),9955,Blades of Glory,14,3.142857142857143,3.213801580883192,13.0,3.2902032833727834
(No Genre),9089,Home for the Holidays,14,3.142857142857143,3.213801580883192,13.0,3.2902032833727834
(No Genre),16614,Adventureland,14,3.142857142857143,3.213801580883192,13.0,3.2902032833727834
(No Genre),9422,A Civil Action,19,3.1578947368421053,3.2116450838701933,13.0,3.2902032833727834
(No Genre),10764,Quantum of Solace,17,3.1470588235294117,3.2090880894615395,13.0,3.2902032833727834
(No Genre),1635,The Island,22,3.159090909090909,3.207789790967034,13.0,3.2902032833727834
(No Genre),6978,Big Trouble in Little China,22,3.159090909090909,3.207789790967034,13.0,3.2902032833727834
(No Genre),1893,Star Wars: Episode I - The Phantom Menace,138,3.199275362318841,3.2071035939327563,13.0,3.2902032833727834
(No Genre),10719,Elf,27,3.1666666666666665,3.2068160670961547,13.0,3.2902032833727834
(No Genre),11568,Blues Brothers 2000,15,3.1333333333333333,3.206165810137364,13.0,3.2902032833727834
(No Genre),9919,How to Lose a Guy in 10 Days,15,3.1333333333333333,3.206165810137364,13.0,3.2902032833727834
(No Genre),11774,Lemony Snicket's A Series of Unfortunate Events,15,3.1333333333333333,3.206165810137364,13.0,3.2902032833727834
(No Genre),8851,The Blob,15,3.1333333333333333,3.206165810137364,13.0,3.2902032833727834
(No Genre),11259,Far and Away,15,3.1333333333333333,3.206165810137364,13.0,3.2902032833727834
(No Genre),1624,Liar Liar,71,3.1901408450704225,3.205626698617216,13.0,3.2902032833727834
(No Genre),9091,Sudden Death,20,3.15,3.2052315964801874,13.0,3.2902032833727834
(No Genre),9909,Dangerous Minds,42,3.1785714285714284,3.2049571397062944,13.0,3.2902032833727834
(No Genre),118,Charlie and the Chocolate Factory,47,3.1808510638297873,3.2045440447307696,13.0,3.2902032833727834
(No Genre),920,Cars,25,3.16,3.204543228522268,13.0,3.2902032833727834
(No Genre),12160,Wyatt Earp,13,3.1153846153846154,3.2027939493786994,13.0,3.2902032833727834
(No Genre),810,Shrek the Third,13,3.1153846153846154,3.2027939493786994,13.0,3.2902032833727834
(No Genre),11449,The Amityville Horror,13,3.1153846153846154,3.2027939493786994,13.0,3.2902032833727834
(No Genre),8077,Alien³,55,3.1818181818181817,3.202538862997738,13.0,3.2902032833727834
(No Genre),9880,The Princess Diaries,18,3.138888888888889,3.202343312382135,13.0,3.2902032833727834
